subID,session,trial,seedNumber,stimulus,stimulusConflict,responseConflict,repsonse,buttonPosition,correct,rt,dateTime,score,computerName,installerName
9002,Practice,15,3,RightinRight,0,1,RIGHT,1,1,1.19500000000062,10/10/2022 10:51:44 AM,15,PSYC-134128,UTA Session 2
9002,Practice,16,5,LeftinRight,1,0,LEFT,1,1,1.54300000000057,10/10/2022 10:51:45 AM,16,PSYC-134128,UTA Session 2
9002,Practice,17,7,RightinRight,0,0,RIGHT,0,1,1.29500000000007,10/10/2022 10:51:47 AM,17,PSYC-134128,UTA Session 2
9002,Trials,1,1,LeftinRight,1,1,LEFT,0,1,1.37800000000061,10/10/2022 10:51:56 AM,1,PSYC-134128,UTA Session 2
9002,Trials,2,8,LeftinLeft,0,0,LEFT,0,1,0.926000000000386,10/10/2022 10:51:57 AM,2,PSYC-134128,UTA Session 2
9002,Trials,3,3,RightinRight,0,1,RIGHT,0,1,1.3119999999999,10/10/2022 10:51:59 AM,3,PSYC-134128,UTA Session 2
9002,Trials,4,5,LeftinRight,1,0,LEFT,0,1,1.17399999999998,10/10/2022 10:52:00 AM,4,PSYC-134128,UTA Session 2
9002,Trials,5,1,LeftinRight,1,1,LEFT,1,1,1.10199999999986,10/10/2022 10:52:02 AM,5,PSYC-134128,UTA Session 2
9002,Trials,6,3,RightinRight,0,1,RIGHT,0,1,0.930000000000291,10/10/2022 10:52:03 AM,6,PSYC-134128,UTA Session 2
9002,Trials,7,4,LeftinLeft,0,1,LEFT,0,1,1.10799999999927,10/10/2022 10:52:04 AM,7,PSYC-134128,UTA Session 2
9002,Trials,8,7,RightinRight,0,0,RIGHT,1,1,0.903000000000247,10/10/2022 10:52:05 AM,8,PSYC-134128,UTA Session 2
9002,Trials,9,1,LeftinRight,1,1,LEFT,0,1,0.882000000000517,10/10/2022 10:52:06 AM,9,PSYC-134128,UTA Session 2
9002,Trials,10,4,LeftinLeft,0,1,LEFT,0,1,1.13900000000012,10/10/2022 10:52:08 AM,10,PSYC-134128,UTA Session 2
9002,Trials,11,6,RightinLeft,1,0,RIGHT,1,1,1.30299999999988,10/10/2022 10:52:09 AM,11,PSYC-134128,UTA Session 2
9002,Trials,12,4,LeftinLeft,0,1,LEFT,1,1,1.6239999999998,10/10/2022 10:52:11 AM,12,PSYC-134128,UTA Session 2
9002,Trials,13,7,RightinRight,0,0,RIGHT,0,1,1.10199999999986,10/10/2022 10:52:12 AM,13,PSYC-134128,UTA Session 2
9002,Trials,14,2,RightinLeft,1,1,RIGHT,0,1,1.07300000000032,10/10/2022 10:52:14 AM,14,PSYC-134128,UTA Session 2
9002,Trials,15,8,LeftinLeft,0,0,LEFT,0,1,1.78099999999995,10/10/2022 10:52:16 AM,15,PSYC-134128,UTA Session 2
9002,Trials,16,7,RightinRight,0,0,RIGHT,0,1,1.54699999999957,10/10/2022 10:52:17 AM,16,PSYC-134128,UTA Session 2
9002,Trials,17,3,RightinRight,0,1,RIGHT,0,1,1.41399999999976,10/10/2022 10:52:19 AM,17,PSYC-134128,UTA Session 2
9002,Trials,18,6,RightinLeft,1,0,RIGHT,1,1,0.962999999999738,10/10/2022 10:52:20 AM,18,PSYC-134128,UTA Session 2
9002,Trials,19,8,LeftinLeft,0,0,LEFT,1,1,1.28399999999965,10/10/2022 10:52:22 AM,19,PSYC-134128,UTA Session 2
9002,Trials,20,7,RightinRight,0,0,RIGHT,1,1,1.51900000000023,10/10/2022 10:52:23 AM,20,PSYC-134128,UTA Session 2
9002,Trials,21,2,RightinLeft,1,1,RIGHT,0,1,0.944999999999709,10/10/2022 10:52:25 AM,21,PSYC-134128,UTA Session 2
9002,Trials,22,8,LeftinLeft,0,0,LEFT,1,1,0.954999999999927,10/10/2022 10:52:26 AM,22,PSYC-134128,UTA Session 2
9002,Trials,23,3,RightinRight,0,1,RIGHT,1,1,1.15900000000056,10/10/2022 10:52:27 AM,23,PSYC-134128,UTA Session 2
9002,Trials,24,2,RightinLeft,1,1,RIGHT,0,1,1.16200000000026,10/10/2022 10:52:29 AM,24,PSYC-134128,UTA Session 2
9002,Trials,25,1,LeftinRight,1,1,LEFT,1,1,1.05699999999979,10/10/2022 10:52:30 AM,25,PSYC-134128,UTA Session 2
9002,Trials,26,7,RightinRight,0,0,RIGHT,1,1,1.35099999999966,10/10/2022 10:52:31 AM,26,PSYC-134128,UTA Session 2
9002,Trials,27,4,LeftinLeft,0,1,LEFT,1,1,1.77099999999973,10/10/2022 10:52:33 AM,27,PSYC-134128,UTA Session 2
9002,Trials,28,2,RightinLeft,1,1,RIGHT,1,1,1.53999999999996,10/10/2022 10:52:35 AM,28,PSYC-134128,UTA Session 2
9002,Trials,29,7,RightinRight,0,0,RIGHT,1,1,1.68299999999999,10/10/2022 10:52:37 AM,29,PSYC-134128,UTA Session 2
9002,Trials,30,3,RightinRight,0,1,RIGHT,1,1,1.66899999999987,10/10/2022 10:52:39 AM,30,PSYC-134128,UTA Session 2
9002,Trials,31,4,LeftinLeft,0,1,LEFT,0,1,1.19999999999982,10/10/2022 10:52:40 AM,31,PSYC-134128,UTA Session 2
9002,Trials,32,6,RightinLeft,1,0,RIGHT,1,1,1.05600000000049,10/10/2022 10:52:42 AM,32,PSYC-134128,UTA Session 2
9002,Trials,33,7,RightinRight,0,0,RIGHT,1,1,1.0049999999992,10/10/2022 10:52:43 AM,33,PSYC-134128,UTA Session 2
9002,Trials,34,3,RightinRight,0,1,RIGHT,1,1,1.28999999999996,10/10/2022 10:52:44 AM,34,PSYC-134128,UTA Session 2
9002,Trials,35,4,LeftinLeft,0,1,LEFT,0,1,0.858000000000175,10/10/2022 10:52:45 AM,35,PSYC-134128,UTA Session 2
9002,Trials,36,8,LeftinLeft,0,0,LEFT,1,1,1.34100000000035,10/10/2022 10:52:47 AM,36,PSYC-134128,UTA Session 2
9002,Trials,37,2,RightinLeft,1,1,RIGHT,0,1,0.817999999999302,10/10/2022 10:52:48 AM,37,PSYC-134128,UTA Session 2
9002,Trials,38,8,LeftinLeft,0,0,LEFT,1,1,1.24499999999989,10/10/2022 10:52:49 AM,38,PSYC-134128,UTA Session 2
9002,Trials,39,7,RightinRight,0,0,RIGHT,0,1,1.48900000000049,10/10/2022 10:52:51 AM,39,PSYC-134128,UTA Session 2
9002,Trials,40,5,LeftinRight,1,0,LEFT,0,1,1.55400000000009,10/10/2022 10:52:53 AM,40,PSYC-134128,UTA Session 2
9002,Trials,41,6,RightinLeft,1,0,RIGHT,1,1,1.58499999999913,10/10/2022 10:52:55 AM,41,PSYC-134128,UTA Session 2
9002,Trials,42,4,LeftinLeft,0,1,LEFT,1,1,1.10999999999967,10/10/2022 10:52:56 AM,42,PSYC-134128,UTA Session 2
9002,Trials,43,7,RightinRight,0,0,RIGHT,0,1,1.03899999999976,10/10/2022 10:52:57 AM,43,PSYC-134128,UTA Session 2
9002,Trials,44,8,LeftinLeft,0,0,LEFT,1,1,1.98499999999967,10/10/2022 10:52:59 AM,44,PSYC-134128,UTA Session 2
9002,Trials,45,2,RightinLeft,1,1,RIGHT,0,1,1.10300000000007,10/10/2022 10:53:01 AM,45,PSYC-134128,UTA Session 2
9002,Trials,46,5,LeftinRight,1,0,LEFT,1,1,0.927999999999884,10/10/2022 10:53:02 AM,46,PSYC-134128,UTA Session 2
9002,Trials,47,7,RightinRight,0,0,RIGHT,1,1,1.2489999999998,10/10/2022 10:53:03 AM,47,PSYC-134128,UTA Session 2
9002,Trials,48,2,RightinLeft,1,1,RIGHT,0,1,0.96100000000024,10/10/2022 10:53:04 AM,48,PSYC-134128,UTA Session 2
9002,Trials,49,6,RightinLeft,1,0,RIGHT,0,1,1.85300000000007,10/10/2022 10:53:07 AM,49,PSYC-134128,UTA Session 2
9002,Trials,50,4,LeftinLeft,0,1,LEFT,1,1,1.02899999999954,10/10/2022 10:53:08 AM,50,PSYC-134128,UTA Session 2
9002,Trials,51,6,RightinLeft,1,0,RIGHT,1,1,1.5619999999999,10/10/2022 10:53:10 AM,51,PSYC-134128,UTA Session 2
9002,Trials,52,8,LeftinLeft,0,0,LEFT,0,1,1.11599999999999,10/10/2022 10:53:11 AM,52,PSYC-134128,UTA Session 2
9002,Trials,53,3,RightinRight,0,1,RIGHT,1,1,1.10899999999947,10/10/2022 10:53:12 AM,53,PSYC-134128,UTA Session 2
9002,Trials,54,1,LeftinRight,1,1,LEFT,1,1,1.40399999999954,10/10/2022 10:53:14 AM,54,PSYC-134128,UTA Session 2
9002,Trials,55,8,LeftinLeft,0,0,LEFT,0,1,1.17599999999948,10/10/2022 10:53:15 AM,55,PSYC-134128,UTA Session 2
9002,Trials,56,7,RightinRight,0,0,RIGHT,1,1,0.719000000000051,10/10/2022 10:53:16 AM,56,PSYC-134128,UTA Session 2
9002,Trials,57,1,LeftinRight,1,1,LEFT,1,1,1,10/10/2022 10:53:17 AM,57,PSYC-134128,UTA Session 2
9002,Trials,58,2,RightinLeft,1,1,RIGHT,1,1,1.46499999999924,10/10/2022 10:53:19 AM,58,PSYC-134128,UTA Session 2
9002,Trials,59,1,LeftinRight,1,1,LEFT,0,1,0.936999999999898,10/10/2022 10:53:20 AM,59,PSYC-134128,UTA Session 2
9002,Trials,60,3,RightinRight,0,1,RIGHT,1,1,0.837999999999738,10/10/2022 10:53:21 AM,60,PSYC-134128,UTA Session 2
9002,Trials,61,8,LeftinLeft,0,0,LEFT,1,1,1.86300000000028,10/10/2022 10:53:23 AM,61,PSYC-134128,UTA Session 2
9002,Trials,62,3,RightinRight,0,1,RIGHT,1,1,1.39699999999993,10/10/2022 10:53:25 AM,62,PSYC-134128,UTA Session 2
9001,Practice,1,6,RightinLeft,1,0,RIGHT,0,1,0.97899999999936,10/10/2022 10:52:56 AM,1,PSYC-132589,UTA Session 2
9001,Practice,2,1,LeftinRight,1,1,LEFT,1,1,0.833999999999833,10/10/2022 10:52:57 AM,2,PSYC-132589,UTA Session 2
9001,Practice,3,4,LeftinLeft,0,1,LEFT,1,1,1.07899999999972,10/10/2022 10:52:58 AM,3,PSYC-132589,UTA Session 2
9001,Practice,4,7,RightinRight,0,0,RIGHT,0,1,0.920000000000073,10/10/2022 10:52:59 AM,4,PSYC-132589,UTA Session 2
9001,Practice,5,5,LeftinRight,1,0,LEFT,0,1,1.42900000000009,10/10/2022 10:53:01 AM,5,PSYC-132589,UTA Session 2
9001,Practice,6,8,LeftinLeft,0,0,LEFT,1,1,1.11700000000019,10/10/2022 10:53:02 AM,6,PSYC-132589,UTA Session 2
9001,Practice,7,1,LeftinRight,1,1,LEFT,0,1,0.913000000000466,10/10/2022 10:53:03 AM,7,PSYC-132589,UTA Session 2
9001,Practice,8,6,RightinLeft,1,0,RIGHT,0,1,1.14500000000044,10/10/2022 10:53:05 AM,8,PSYC-132589,UTA Session 2
9001,Practice,9,4,LeftinLeft,0,1,LEFT,1,1,0.976999999999862,10/10/2022 10:53:06 AM,9,PSYC-132589,UTA Session 2
9001,Practice,10,7,RightinRight,0,0,RIGHT,0,1,1.82700000000023,10/10/2022 10:53:08 AM,10,PSYC-132589,UTA Session 2
9001,Practice,11,6,RightinLeft,1,0,RIGHT,1,1,1.78399999999965,10/10/2022 10:53:10 AM,11,PSYC-132589,UTA Session 2
9001,Practice,12,7,RightinRight,0,0,RIGHT,0,1,1.27000000000044,10/10/2022 10:53:11 AM,12,PSYC-132589,UTA Session 2
9001,Practice,13,4,LeftinLeft,0,1,LEFT,1,1,0.708999999999833,10/10/2022 10:53:12 AM,13,PSYC-132589,UTA Session 2
9001,Practice,14,1,LeftinRight,1,1,LEFT,0,1,1.1260000000002,10/10/2022 10:53:14 AM,14,PSYC-132589,UTA Session 2
9001,Practice,15,3,RightinRight,0,1,RIGHT,1,1,0.983000000000175,10/10/2022 10:53:15 AM,15,PSYC-132589,UTA Session 2
9001,Practice,16,1,LeftinRight,1,1,LEFT,1,1,1.36300000000028,10/10/2022 10:53:16 AM,16,PSYC-132589,UTA Session 2
9001,Practice,17,3,RightinRight,0,1,RIGHT,0,1,1.05099999999948,10/10/2022 10:53:18 AM,17,PSYC-132589,UTA Session 2
9001,Practice,18,2,RightinLeft,1,1,RIGHT,0,1,0.910000000000764,10/10/2022 10:53:19 AM,18,PSYC-132589,UTA Session 2
9001,Practice,19,4,LeftinLeft,0,1,LEFT,0,1,1.18900000000031,10/10/2022 10:53:20 AM,19,PSYC-132589,UTA Session 2
9001,Practice,20,7,RightinRight,0,0,RIGHT,1,1,1.34500000000025,10/10/2022 10:53:22 AM,20,PSYC-132589,UTA Session 2
9001,Practice,21,3,RightinRight,0,1,RIGHT,1,1,1.93199999999979,10/10/2022 10:53:24 AM,21,PSYC-132589,UTA Session 2
9001,Review,21,6,RightinLeft,1,0,RIGHT,1,0,0,10/10/2022 10:53:25 AM,21,PSYC-132589,UTA Session 2
9001,Trials,1,7,RightinRight,0,0,RIGHT,1,1,1.3809999999994,10/10/2022 10:53:34 AM,1,PSYC-132589,UTA Session 2
9001,Trials,2,6,RightinLeft,1,0,RIGHT,0,1,1.07399999999961,10/10/2022 10:53:35 AM,2,PSYC-132589,UTA Session 2
9001,Trials,3,4,LeftinLeft,0,1,LEFT,1,1,0.951000000000022,10/10/2022 10:53:36 AM,3,PSYC-132589,UTA Session 2
9001,Trials,4,1,LeftinRight,1,1,LEFT,0,1,1.03899999999976,10/10/2022 10:53:38 AM,4,PSYC-132589,UTA Session 2
9001,Trials,5,2,RightinLeft,1,1,RIGHT,1,1,0.936999999999898,10/10/2022 10:53:39 AM,5,PSYC-132589,UTA Session 2
9001,Trials,6,8,LeftinLeft,0,0,LEFT,0,1,0.827000000000226,10/10/2022 10:53:40 AM,6,PSYC-132589,UTA Session 2
9001,Trials,7,6,RightinLeft,1,0,RIGHT,1,1,0.970000000000255,10/10/2022 10:53:41 AM,7,PSYC-132589,UTA Session 2
9001,Trials,8,3,RightinRight,0,1,RIGHT,0,1,1.19400000000041,10/10/2022 10:53:42 AM,8,PSYC-132589,UTA Session 2
9001,Trials,9,8,LeftinLeft,0,0,LEFT,0,1,1.07199999999921,10/10/2022 10:53:44 AM,9,PSYC-132589,UTA Session 2
9001,Trials,10,7,RightinRight,0,0,RIGHT,0,1,1.65200000000004,10/10/2022 10:53:46 AM,10,PSYC-132589,UTA Session 2
9001,Trials,11,4,LeftinLeft,0,1,LEFT,0,1,1.14699999999993,10/10/2022 10:53:47 AM,11,PSYC-132589,UTA Session 2
9001,Trials,12,1,LeftinRight,1,1,LEFT,0,1,0.935999999999694,10/10/2022 10:53:48 AM,12,PSYC-132589,UTA Session 2
9001,Trials,13,6,RightinLeft,1,0,RIGHT,1,1,0.997999999999593,10/10/2022 10:53:49 AM,13,PSYC-132589,UTA Session 2
9001,Trials,14,2,RightinLeft,1,1,RIGHT,0,1,1.39100000000053,10/10/2022 10:53:51 AM,14,PSYC-132589,UTA Session 2
9001,Trials,15,4,LeftinLeft,0,1,LEFT,1,1,1.25500000000011,10/10/2022 10:53:52 AM,15,PSYC-132589,UTA Session 2
9001,Trials,16,7,RightinRight,0,0,RIGHT,0,1,1.17299999999977,10/10/2022 10:53:54 AM,16,PSYC-132589,UTA Session 2
9001,Trials,17,6,RightinLeft,1,0,RIGHT,1,1,0.954000000000633,10/10/2022 10:53:55 AM,17,PSYC-132589,UTA Session 2
9001,Trials,18,2,RightinLeft,1,1,RIGHT,1,1,1.14999999999964,10/10/2022 10:53:56 AM,18,PSYC-132589,UTA Session 2
9001,Trials,19,6,RightinLeft,1,0,RIGHT,0,1,0.845999999999549,10/10/2022 10:53:57 AM,19,PSYC-132589,UTA Session 2
9001,Trials,20,1,LeftinRight,1,1,LEFT,1,1,0.937999999999192,10/10/2022 10:53:58 AM,20,PSYC-132589,UTA Session 2
9001,Trials,21,3,RightinRight,0,1,RIGHT,0,1,0.933000000000902,10/10/2022 10:54:00 AM,21,PSYC-132589,UTA Session 2
9001,Trials,22,4,LeftinLeft,0,1,LEFT,1,1,0.938000000000102,10/10/2022 10:54:01 AM,22,PSYC-132589,UTA Session 2
9001,Trials,23,5,LeftinRight,1,0,LEFT,0,1,1.08399999999983,10/10/2022 10:54:02 AM,23,PSYC-132589,UTA Session 2
9001,Trials,24,8,LeftinLeft,0,0,LEFT,1,1,1.08700000000044,10/10/2022 10:54:03 AM,24,PSYC-132589,UTA Session 2
9001,Trials,25,6,RightinLeft,1,0,RIGHT,1,1,1.1260000000002,10/10/2022 10:54:05 AM,25,PSYC-132589,UTA Session 2
9001,Trials,26,5,LeftinRight,1,0,LEFT,1,1,1.38600000000042,10/10/2022 10:54:06 AM,26,PSYC-132589,UTA Session 2
9001,Trials,27,3,RightinRight,0,1,RIGHT,0,1,1.10300000000007,10/10/2022 10:54:08 AM,27,PSYC-132589,UTA Session 2
9001,Trials,28,4,LeftinLeft,0,1,LEFT,1,1,0.877999999999702,10/10/2022 10:54:09 AM,28,PSYC-132589,UTA Session 2
9001,Trials,29,6,RightinLeft,1,0,RIGHT,0,1,0.920000000000073,10/10/2022 10:54:10 AM,29,PSYC-132589,UTA Session 2
9001,Trials,30,7,RightinRight,0,0,RIGHT,0,1,1.23100000000068,10/10/2022 10:54:11 AM,30,PSYC-132589,UTA Session 2
9001,Trials,31,5,LeftinRight,1,0,LEFT,1,1,0.796999999999571,10/10/2022 10:54:12 AM,31,PSYC-132589,UTA Session 2
9001,Trials,32,3,RightinRight,0,1,RIGHT,1,1,1.6860000000006,10/10/2022 10:54:14 AM,32,PSYC-132589,UTA Session 2
9001,Trials,33,4,LeftinLeft,0,1,LEFT,1,1,1.1220000000003,10/10/2022 10:54:15 AM,33,PSYC-132589,UTA Session 2
9001,Trials,34,2,RightinLeft,1,1,RIGHT,1,1,1.37800000000061,10/10/2022 10:54:17 AM,34,PSYC-132589,UTA Session 2
9001,Trials,35,7,RightinRight,0,0,RIGHT,0,1,1.0600000000004,10/10/2022 10:54:18 AM,35,PSYC-132589,UTA Session 2
9001,Trials,36,6,RightinLeft,1,0,RIGHT,0,1,1.10299999999916,10/10/2022 10:54:20 AM,36,PSYC-132589,UTA Session 2
9001,Trials,37,2,RightinLeft,1,1,RIGHT,0,1,0.960000000000036,10/10/2022 10:54:21 AM,37,PSYC-132589,UTA Session 2
9001,Trials,38,8,LeftinLeft,0,0,LEFT,1,1,1.09999999999945,10/10/2022 10:54:22 AM,38,PSYC-132589,UTA Session 2
9001,Trials,39,5,LeftinRight,1,0,LEFT,0,1,1,10/10/2022 10:54:23 AM,39,PSYC-132589,UTA Session 2
9001,Trials,40,1,LeftinRight,1,1,LEFT,1,1,1.55299999999988,10/10/2022 10:54:25 AM,40,PSYC-132589,UTA Session 2
9001,Trials,41,3,RightinRight,0,1,RIGHT,1,1,1.01299999999992,10/10/2022 10:54:26 AM,41,PSYC-132589,UTA Session 2
9001,Trials,42,2,RightinLeft,1,1,RIGHT,1,1,0.921999999999571,10/10/2022 10:54:27 AM,42,PSYC-132589,UTA Session 2
9001,Trials,43,4,LeftinLeft,0,1,LEFT,1,1,1.02499999999964,10/10/2022 10:54:29 AM,43,PSYC-132589,UTA Session 2
9001,Trials,44,7,RightinRight,0,0,RIGHT,0,1,1.28700000000026,10/10/2022 10:54:30 AM,44,PSYC-132589,UTA Session 2
9001,Trials,45,2,RightinLeft,1,1,RIGHT,0,1,1.17399999999998,10/10/2022 10:54:32 AM,45,PSYC-132589,UTA Session 2
9001,Trials,46,5,LeftinRight,1,0,LEFT,0,1,1.27500000000055,10/10/2022 10:54:33 AM,46,PSYC-132589,UTA Session 2
9001,Trials,47,6,RightinLeft,1,0,RIGHT,1,1,1.50399999999991,10/10/2022 10:54:35 AM,47,PSYC-132589,UTA Session 2
9001,Trials,48,3,RightinRight,0,1,RIGHT,1,1,1.30799999999999,10/10/2022 10:54:36 AM,48,PSYC-132589,UTA Session 2
9001,Trials,49,2,RightinLeft,1,1,RIGHT,1,1,0.878000000000611,10/10/2022 10:54:37 AM,49,PSYC-132589,UTA Session 2
9001,Trials,50,7,RightinRight,0,0,RIGHT,0,1,1.21699999999964,10/10/2022 10:54:39 AM,50,PSYC-132589,UTA Session 2
9001,Trials,51,4,LeftinLeft,0,1,LEFT,0,1,1.35699999999997,10/10/2022 10:54:40 AM,51,PSYC-132589,UTA Session 2
9001,Trials,52,2,RightinLeft,1,1,RIGHT,0,1,1.4429999999993,10/10/2022 10:54:42 AM,52,PSYC-132589,UTA Session 2
9001,Trials,53,3,RightinRight,0,1,RIGHT,1,1,1.12899999999991,10/10/2022 10:54:43 AM,53,PSYC-132589,UTA Session 2
9001,Trials,54,8,LeftinLeft,0,0,LEFT,1,1,0.966999999999643,10/10/2022 10:54:45 AM,54,PSYC-132589,UTA Session 2
9001,Trials,55,4,LeftinLeft,0,1,LEFT,1,1,1.03200000000015,10/10/2022 10:54:46 AM,55,PSYC-132589,UTA Session 2
9001,Trials,56,3,RightinRight,0,1,RIGHT,0,1,1.03999999999996,10/10/2022 10:54:47 AM,56,PSYC-132589,UTA Session 2
9001,Trials,57,7,RightinRight,0,0,RIGHT,1,1,0.803999999999178,10/10/2022 10:54:48 AM,57,PSYC-132589,UTA Session 2
9001,Trials,58,5,LeftinRight,1,0,LEFT,1,1,1.13899999999921,10/10/2022 10:54:49 AM,58,PSYC-132589,UTA Session 2
9001,Trials,59,3,RightinRight,0,1,RIGHT,1,1,1.34000000000015,10/10/2022 10:54:51 AM,59,PSYC-132589,UTA Session 2
9001,Trials,60,8,LeftinLeft,0,0,LEFT,0,1,1.13400000000001,10/10/2022 10:54:52 AM,60,PSYC-132589,UTA Session 2
9001,Trials,61,4,LeftinLeft,0,1,LEFT,0,1,0.891999999999825,10/10/2022 10:54:53 AM,61,PSYC-132589,UTA Session 2
9001,Trials,62,1,LeftinRight,1,1,LEFT,1,1,1.11200000000008,10/10/2022 10:54:55 AM,62,PSYC-132589,UTA Session 2
9001,Trials,63,7,RightinRight,0,0,RIGHT,0,1,1.39699999999993,10/10/2022 10:54:56 AM,63,PSYC-132589,UTA Session 2
9001,Trials,64,6,RightinLeft,1,0,RIGHT,0,1,1.02800000000025,10/10/2022 10:54:58 AM,64,PSYC-132589,UTA Session 2
9001,Trials,65,7,RightinRight,0,0,RIGHT,0,1,1.22100000000046,10/10/2022 10:54:59 AM,65,PSYC-132589,UTA Session 2
9001,Trials,66,3,RightinRight,0,1,RIGHT,0,1,0.905999999999949,10/10/2022 10:55:00 AM,66,PSYC-132589,UTA Session 2
9001,Trials,67,8,LeftinLeft,0,0,LEFT,0,1,1.66100000000006,10/10/2022 10:55:02 AM,67,PSYC-132589,UTA Session 2
9003,Practice,1,2,RightinLeft,1,1,RIGHT,0,1,1.39400000000023,10/10/2022 11:43:03 AM,1,PSYC-134130,UTA Session 2
9003,Practice,2,1,LeftinRight,1,1,LEFT,0,1,1.24600000000009,10/10/2022 11:43:05 AM,2,PSYC-134130,UTA Session 2
9003,Practice,3,4,LeftinLeft,0,1,LEFT,0,1,0.981000000000677,10/10/2022 11:43:06 AM,3,PSYC-134130,UTA Session 2
9003,Practice,4,2,RightinLeft,1,1,RIGHT,1,1,1.20699999999943,10/10/2022 11:43:08 AM,4,PSYC-134130,UTA Session 2
9003,Practice,5,3,RightinRight,0,1,RIGHT,0,1,1.09700000000066,10/10/2022 11:43:09 AM,5,PSYC-134130,UTA Session 2
9003,Practice,6,6,RightinLeft,1,0,RIGHT,1,1,1.16299999999956,10/10/2022 11:43:10 AM,6,PSYC-134130,UTA Session 2
9003,Practice,7,3,RightinRight,0,1,RIGHT,1,1,1.09599999999955,10/10/2022 11:43:11 AM,7,PSYC-134130,UTA Session 2
9003,Practice,8,8,LeftinLeft,0,0,LEFT,0,1,0.764000000000124,10/10/2022 11:43:12 AM,8,PSYC-134130,UTA Session 2
9003,Practice,9,3,RightinRight,0,1,RIGHT,1,1,0.789999999999964,10/10/2022 11:43:13 AM,9,PSYC-134130,UTA Session 2
9003,Practice,10,5,LeftinRight,1,0,LEFT,0,1,0.938000000000102,10/10/2022 11:43:15 AM,10,PSYC-134130,UTA Session 2
9003,Practice,11,2,RightinLeft,1,1,RIGHT,1,1,0.838999999999942,10/10/2022 11:43:16 AM,11,PSYC-134130,UTA Session 2
9003,Practice,12,1,LeftinRight,1,1,LEFT,0,1,0.734999999999673,10/10/2022 11:43:17 AM,12,PSYC-134130,UTA Session 2
9003,Practice,13,2,RightinLeft,1,1,RIGHT,0,1,1.22800000000007,10/10/2022 11:43:18 AM,13,PSYC-134130,UTA Session 2
9003,Practice,14,8,LeftinLeft,0,0,LEFT,1,1,1.03499999999985,10/10/2022 11:43:19 AM,14,PSYC-134130,UTA Session 2
9003,Practice,15,2,RightinLeft,1,1,RIGHT,1,1,1.74300000000039,10/10/2022 11:43:21 AM,15,PSYC-134130,UTA Session 2
9003,Practice,16,5,LeftinRight,1,0,LEFT,0,1,1.1850000000004,10/10/2022 11:43:23 AM,16,PSYC-134130,UTA Session 2
9003,Practice,17,8,LeftinLeft,0,0,LEFT,1,1,1.1869999999999,10/10/2022 11:43:24 AM,17,PSYC-134130,UTA Session 2
9003,Practice,18,5,LeftinRight,1,0,LEFT,0,1,1.1279999999997,10/10/2022 11:43:25 AM,18,PSYC-134130,UTA Session 2
9003,Practice,19,1,LeftinRight,1,1,LEFT,1,1,1.20600000000013,10/10/2022 11:43:27 AM,19,PSYC-134130,UTA Session 2
9003,Practice,20,4,LeftinLeft,0,1,LEFT,1,1,1.1860000000006,10/10/2022 11:43:28 AM,20,PSYC-134130,UTA Session 2
9003,Practice,21,5,LeftinRight,1,0,LEFT,1,1,1.125,10/10/2022 11:43:30 AM,21,PSYC-134130,UTA Session 2
