subID,session,trial,seedNumber,stimulus,stimulusConflict,responseConflict,repsonse,buttonPosition,correct,rt,dateTime,score,computerName,installerName
9001,Trials,1,7,RRR,0,0,RRR,1,1,1.18100000000004,10/24/2022 10:25:14 AM,1,PSYC-132589,UTA Session 4
9001,Trials,2,1,LRL,1,1,RLR,0,1,1.75900000000001,10/24/2022 10:25:16 AM,2,PSYC-132589,UTA Session 4
9001,Trials,3,6,RLR,1,0,RRR,1,1,1.65100000000029,10/24/2022 10:25:18 AM,3,PSYC-132589,UTA Session 4
9001,Trials,4,3,RRR,0,1,LRL,0,1,1.86700000000019,10/24/2022 10:25:20 AM,4,PSYC-132589,UTA Session 4
9001,Trials,5,5,LRL,1,0,LLL,0,1,2.12900000000036,10/24/2022 10:25:22 AM,5,PSYC-132589,UTA Session 4
9001,Trials,6,6,RLR,1,0,RRR,1,1,1.36699999999973,10/24/2022 10:25:24 AM,6,PSYC-132589,UTA Session 4
9001,Trials,7,1,LRL,1,1,RLR,0,1,1.22299999999996,10/24/2022 10:25:25 AM,7,PSYC-132589,UTA Session 4
9001,Trials,8,3,RRR,0,1,LRL,0,1,2.55700000000024,10/24/2022 10:25:28 AM,8,PSYC-132589,UTA Session 4
9001,Trials,9,8,LLL,0,0,LLL,1,1,1.20400000000018,10/24/2022 10:25:29 AM,9,PSYC-132589,UTA Session 4
9001,Trials,10,5,LRL,1,0,LLL,1,1,2.17599999999993,10/24/2022 10:25:32 AM,10,PSYC-132589,UTA Session 4
9001,Trials,11,8,LLL,0,0,LLL,1,1,1.62800000000016,10/24/2022 10:25:34 AM,11,PSYC-132589,UTA Session 4
9001,Trials,12,6,RLR,1,0,RRR,0,1,1.25099999999975,10/24/2022 10:25:35 AM,12,PSYC-132589,UTA Session 4
9001,Trials,13,3,RRR,0,1,LRL,0,1,2.01700000000028,10/24/2022 10:25:37 AM,13,PSYC-132589,UTA Session 4
9001,Trials,14,8,LLL,0,0,LLL,1,1,0.909999999999854,10/24/2022 10:25:39 AM,14,PSYC-132589,UTA Session 4
9001,Trials,15,4,LLL,0,1,RLR,0,1,2.55500000000029,10/24/2022 10:25:41 AM,15,PSYC-132589,UTA Session 4
9001,Trials,16,3,RRR,0,1,RLR,1,0,2.01099999999997,10/24/2022 10:25:44 AM,14,PSYC-132589,UTA Session 4
9001,Trials,17,1,LRL,1,1,RLR,0,1,2.52100000000019,10/24/2022 10:25:46 AM,15,PSYC-132589,UTA Session 4
9001,Trials,18,8,LLL,0,0,LLL,1,1,1.45900000000029,10/24/2022 10:25:48 AM,16,PSYC-132589,UTA Session 4
9001,Trials,19,1,LRL,1,1,RLR,0,1,1.84099999999989,10/24/2022 10:25:50 AM,17,PSYC-132589,UTA Session 4
9001,Trials,20,5,LRL,1,0,LLL,1,1,1.64100000000008,10/24/2022 10:25:52 AM,18,PSYC-132589,UTA Session 4
9001,Trials,21,8,LLL,0,0,LLL,1,1,1.56999999999971,10/24/2022 10:25:54 AM,19,PSYC-132589,UTA Session 4
9001,Trials,22,6,RLR,1,0,RRR,0,1,1.92299999999977,10/24/2022 10:25:56 AM,20,PSYC-132589,UTA Session 4
9001,Trials,23,5,LRL,1,0,LLL,0,1,2.21399999999994,10/24/2022 10:25:58 AM,21,PSYC-132589,UTA Session 4
9001,Trials,24,3,RRR,0,1,LRL,0,1,2.70499999999993,10/24/2022 10:26:01 AM,22,PSYC-132589,UTA Session 4
9001,Trials,25,7,RRR,0,0,RRR,1,1,1.80600000000004,10/24/2022 10:26:03 AM,23,PSYC-132589,UTA Session 4
9001,Trials,26,4,LLL,0,1,RLR,1,1,1.38900000000012,10/24/2022 10:26:05 AM,24,PSYC-132589,UTA Session 4
9001,Trials,27,3,RRR,0,1,LRL,0,1,1.13499999999976,10/24/2022 10:26:06 AM,25,PSYC-132589,UTA Session 4
9001,Trials,28,4,LLL,0,1,RLR,0,1,1.66499999999996,10/24/2022 10:26:08 AM,26,PSYC-132589,UTA Session 4
9001,Trials,29,7,RRR,0,0,RRR,1,1,1.10199999999986,10/24/2022 10:26:09 AM,27,PSYC-132589,UTA Session 4
9001,Trials,30,8,LLL,0,0,LLL,1,1,1.27799999999979,10/24/2022 10:26:11 AM,28,PSYC-132589,UTA Session 4
9001,Trials,31,5,LRL,1,0,LLL,1,1,2.0010000000002,10/24/2022 10:26:13 AM,29,PSYC-132589,UTA Session 4
9001,Trials,32,2,RLR,1,1,LRL,1,1,2.14200000000028,10/24/2022 10:26:15 AM,30,PSYC-132589,UTA Session 4
9001,Trials,33,7,RRR,0,0,RRR,1,1,1.38200000000006,10/24/2022 10:26:17 AM,31,PSYC-132589,UTA Session 4
9001,Trials,34,1,LRL,1,1,RLR,1,1,1.92999999999984,10/24/2022 10:26:19 AM,32,PSYC-132589,UTA Session 4
9001,Trials,35,6,RLR,1,0,RRR,1,1,1.68199999999979,10/24/2022 10:26:21 AM,33,PSYC-132589,UTA Session 4
9001,Trials,36,2,RLR,1,1,LRL,1,1,3.76299999999992,10/24/2022 10:26:25 AM,34,PSYC-132589,UTA Session 4
9001,Trials,37,6,RLR,1,0,RRR,1,1,3.1909999999998,10/24/2022 10:26:28 AM,35,PSYC-132589,UTA Session 4
9001,Trials,38,4,LLL,0,1,RLR,0,1,1.72299999999996,10/24/2022 10:26:30 AM,36,PSYC-132589,UTA Session 4
9001,Trials,39,8,LLL,0,0,LLL,0,1,2.09400000000005,10/24/2022 10:26:33 AM,37,PSYC-132589,UTA Session 4
9001,Trials,40,7,RRR,0,0,RRR,1,1,1.26599999999962,10/24/2022 10:26:34 AM,38,PSYC-132589,UTA Session 4
9001,Trials,41,5,LRL,1,0,LLL,0,1,1.70800000000008,10/24/2022 10:26:36 AM,39,PSYC-132589,UTA Session 4
9001,Trials,42,6,RLR,1,0,RRR,1,1,1.36800000000039,10/24/2022 10:26:38 AM,40,PSYC-132589,UTA Session 4
9001,Trials,43,7,RRR,0,0,RRR,1,1,1.22300000000041,10/24/2022 10:26:39 AM,41,PSYC-132589,UTA Session 4
9001,Trials,44,6,RLR,1,0,RRR,0,1,2.16199999999981,10/24/2022 10:26:41 AM,42,PSYC-132589,UTA Session 4
9002,Practice,1,7,RRR,0,0,RRR,1,1,1.4409999999998,10/24/2022 10:49:40 AM,1,PSYC-134128,UTA Session 4
9002,Practice,2,6,RLR,1,0,RRR,0,1,2.22499999999991,10/24/2022 10:49:42 AM,2,PSYC-134128,UTA Session 4
9002,Practice,3,8,LLL,0,0,LLL,1,1,1.78899999999976,10/24/2022 10:49:44 AM,3,PSYC-134128,UTA Session 4
9002,Practice,4,1,LRL,1,1,RLR,1,1,2.1909999999998,10/24/2022 10:49:46 AM,4,PSYC-134128,UTA Session 4
9002,Practice,5,6,RLR,1,0,RRR,0,1,2.94399999999996,10/24/2022 10:49:50 AM,5,PSYC-134128,UTA Session 4
9002,Practice,6,2,RLR,1,1,LRL,1,1,2.82700000000023,10/24/2022 10:49:53 AM,6,PSYC-134128,UTA Session 4
9002,Practice,7,6,RLR,1,0,RRR,1,1,3.59000000000015,10/24/2022 10:49:56 AM,7,PSYC-134128,UTA Session 4
9002,Practice,8,7,RRR,0,0,RRR,0,1,1.78099999999995,10/24/2022 10:49:58 AM,8,PSYC-134128,UTA Session 4
9002,Practice,9,5,LRL,1,0,LLL,0,1,2.24299999999994,10/24/2022 10:50:01 AM,9,PSYC-134128,UTA Session 4
9002,Practice,10,3,RRR,0,1,LRL,1,1,1.88400000000001,10/24/2022 10:50:03 AM,10,PSYC-134128,UTA Session 4
9002,Practice,11,7,RRR,0,0,RRR,1,1,2.61200000000008,10/24/2022 10:50:06 AM,11,PSYC-134128,UTA Session 4
9002,Practice,12,8,LLL,0,0,LLL,0,1,1.66899999999987,10/24/2022 10:50:08 AM,12,PSYC-134128,UTA Session 4
9002,Trials,1,6,RLR,1,0,RRR,0,1,1.52500000000009,10/24/2022 10:50:19 AM,1,PSYC-134128,UTA Session 4
9002,Trials,2,4,LLL,0,1,RLR,0,1,1.54899999999998,10/24/2022 10:50:20 AM,2,PSYC-134128,UTA Session 4
9002,Trials,3,5,LRL,1,0,LLL,1,1,1.99600000000009,10/24/2022 10:50:23 AM,3,PSYC-134128,UTA Session 4
9002,Trials,4,3,RRR,0,1,LRL,0,1,1.68899999999985,10/24/2022 10:50:24 AM,4,PSYC-134128,UTA Session 4
9002,Trials,5,8,LLL,0,0,LLL,1,1,1.66699999999992,10/24/2022 10:50:26 AM,5,PSYC-134128,UTA Session 4
9002,Trials,6,4,LLL,0,1,RLR,1,1,1.90300000000025,10/24/2022 10:50:28 AM,6,PSYC-134128,UTA Session 4
9002,Trials,7,3,RRR,0,1,LRL,1,1,1.98799999999983,10/24/2022 10:50:31 AM,7,PSYC-134128,UTA Session 4
9002,Trials,8,6,RLR,1,0,RRR,0,1,2.01099999999997,10/24/2022 10:50:33 AM,8,PSYC-134128,UTA Session 4
9002,Trials,9,8,LLL,0,0,LLL,0,1,1.46299999999974,10/24/2022 10:50:35 AM,9,PSYC-134128,UTA Session 4
9002,Trials,10,5,LRL,1,0,LLL,1,1,2.19599999999991,10/24/2022 10:50:37 AM,10,PSYC-134128,UTA Session 4
9002,Trials,11,6,RLR,1,0,RRR,0,1,1.96599999999989,10/24/2022 10:50:39 AM,11,PSYC-134128,UTA Session 4
9002,Trials,12,8,LLL,0,0,LLL,1,1,1.59799999999996,10/24/2022 10:50:41 AM,12,PSYC-134128,UTA Session 4
9002,Trials,13,4,LLL,0,1,RLR,0,1,3.40099999999984,10/24/2022 10:50:45 AM,13,PSYC-134128,UTA Session 4
9002,Trials,14,7,RRR,0,0,RRR,0,1,1.88900000000012,10/24/2022 10:50:47 AM,14,PSYC-134128,UTA Session 4
9002,Trials,15,8,LLL,0,0,LLL,0,1,1.42200000000003,10/24/2022 10:50:48 AM,15,PSYC-134128,UTA Session 4
9002,Trials,16,5,LRL,1,0,LLL,0,1,1.52599999999984,10/24/2022 10:50:50 AM,16,PSYC-134128,UTA Session 4
9002,Trials,17,4,LLL,0,1,RLR,1,1,1.90999999999985,10/24/2022 10:50:52 AM,17,PSYC-134128,UTA Session 4
9002,Trials,18,5,LRL,1,0,LLL,1,1,2.01200000000017,10/24/2022 10:50:54 AM,18,PSYC-134128,UTA Session 4
9002,Trials,19,6,RLR,1,0,RRR,1,1,1.43499999999995,10/24/2022 10:50:56 AM,19,PSYC-134128,UTA Session 4
9002,Trials,20,7,RRR,0,0,RRR,1,1,1.46799999999985,10/24/2022 10:50:58 AM,20,PSYC-134128,UTA Session 4
9002,Trials,21,1,LRL,1,1,RLR,1,1,1.88999999999987,10/24/2022 10:51:00 AM,21,PSYC-134128,UTA Session 4
9002,Trials,22,8,LLL,0,0,LLL,0,1,2.47499999999991,10/24/2022 10:51:02 AM,22,PSYC-134128,UTA Session 4
9002,Trials,23,4,LLL,0,1,RLR,0,1,2.95199999999977,10/24/2022 10:51:06 AM,23,PSYC-134128,UTA Session 4
9002,Trials,24,8,LLL,0,0,LLL,1,1,2.25,10/24/2022 10:51:08 AM,24,PSYC-134128,UTA Session 4
9002,Trials,25,3,RRR,0,1,LRL,1,1,2.48500000000013,10/24/2022 10:51:11 AM,25,PSYC-134128,UTA Session 4
9002,Trials,26,1,LRL,1,1,RLR,0,1,3.22800000000007,10/24/2022 10:51:14 AM,26,PSYC-134128,UTA Session 4
9002,Trials,27,5,LRL,1,0,LLL,1,1,2.26200000000017,10/24/2022 10:51:17 AM,27,PSYC-134128,UTA Session 4
9002,Trials,28,2,RLR,1,1,LRL,0,1,1.54899999999998,10/24/2022 10:51:18 AM,28,PSYC-134128,UTA Session 4
9002,Trials,29,4,LLL,0,1,RLR,1,1,1.35399999999981,10/24/2022 10:51:20 AM,29,PSYC-134128,UTA Session 4
9002,Trials,30,1,LRL,1,1,RLR,1,1,1.82700000000023,10/24/2022 10:51:22 AM,30,PSYC-134128,UTA Session 4
9002,Trials,31,5,LRL,1,0,LLL,1,1,1.68199999999979,10/24/2022 10:51:24 AM,31,PSYC-134128,UTA Session 4
9002,Trials,32,8,LLL,0,0,LLL,0,1,1.64900000000034,10/24/2022 10:51:26 AM,32,PSYC-134128,UTA Session 4
9002,Trials,33,3,RRR,0,1,LRL,1,1,2.10399999999981,10/24/2022 10:51:28 AM,33,PSYC-134128,UTA Session 4
9002,Trials,34,4,LLL,0,1,RLR,1,1,1.67799999999988,10/24/2022 10:51:30 AM,34,PSYC-134128,UTA Session 4
9002,Trials,35,8,LLL,0,0,LLL,1,1,1.56799999999976,10/24/2022 10:51:32 AM,35,PSYC-134128,UTA Session 4
9002,Trials,36,5,LRL,1,0,LLL,1,1,2.69100000000026,10/24/2022 10:51:35 AM,36,PSYC-134128,UTA Session 4
9002,Trials,37,7,RRR,0,0,RRR,0,1,2.48300000000017,10/24/2022 10:51:37 AM,37,PSYC-134128,UTA Session 4
9002,Trials,38,5,LRL,1,0,LLL,1,1,2.06900000000041,10/24/2022 10:51:40 AM,38,PSYC-134128,UTA Session 4
9002,Trials,39,4,LLL,0,1,RLR,1,1,2.69799999999987,10/24/2022 10:51:43 AM,39,PSYC-134128,UTA Session 4
9002,Trials,40,8,LLL,0,0,LLL,0,1,3.04700000000003,10/24/2022 10:51:46 AM,40,PSYC-134128,UTA Session 4
9003,Practice,1,6,RLR,1,0,LLL,1,0,2.13700000000017,10/24/2022 11:08:30 AM,-1,PSYC-134130,UTA Session 4
9003,Practice,2,5,LRL,1,0,LLL,1,1,2.40599999999995,10/24/2022 11:08:49 AM,0,PSYC-134130,UTA Session 4
9003,Practice,3,3,RRR,0,1,RLR,1,0,2.71900000000005,10/24/2022 11:08:51 AM,-1,PSYC-134130,UTA Session 4
9003,Practice,4,7,RRR,0,0,RRR,1,1,2.75599999999986,10/24/2022 11:08:56 AM,0,PSYC-134130,UTA Session 4
9003,Practice,5,6,RLR,1,0,RRR,1,1,3.471,10/24/2022 11:09:00 AM,1,PSYC-134130,UTA Session 4
9003,Practice,6,1,LRL,1,1,RLR,1,1,3.30099999999993,10/24/2022 11:09:03 AM,2,PSYC-134130,UTA Session 4
9003,Practice,7,2,RLR,1,1,RLR,1,0,3.4409999999998,10/24/2022 11:09:07 AM,1,PSYC-134130,UTA Session 4
9003,Practice,8,4,LLL,0,1,RLR,0,1,2.52099999999973,10/24/2022 11:09:10 AM,2,PSYC-134130,UTA Session 4
9003,Practice,9,5,LRL,1,0,RRR,0,0,2.75199999999995,10/24/2022 11:09:13 AM,1,PSYC-134130,UTA Session 4
9003,Practice,10,1,LRL,1,1,LRL,0,0,2.47300000000041,10/24/2022 11:09:18 AM,0,PSYC-134130,UTA Session 4
9003,Trials,1,5,LRL,1,0,LLL,1,1,5.80699999999979,10/24/2022 11:09:35 AM,1,PSYC-134130,UTA Session 4
9003,Trials,2,4,LLL,0,1,RLR,1,1,3.19500000000016,10/24/2022 11:09:38 AM,2,PSYC-134130,UTA Session 4
9003,Trials,3,7,RRR,0,0,RRR,1,1,2.154,10/24/2022 11:09:41 AM,3,PSYC-134130,UTA Session 4
9003,Trials,4,1,LRL,1,1,LRL,0,0,3.02700000000004,10/24/2022 11:09:44 AM,2,PSYC-134130,UTA Session 4
9003,Trials,5,4,LLL,0,1,RLR,1,1,2.625,10/24/2022 11:09:47 AM,3,PSYC-134130,UTA Session 4
9003,Trials,6,3,RRR,0,1,LRL,0,1,3.60899999999992,10/24/2022 11:09:50 AM,4,PSYC-134130,UTA Session 4
9003,Trials,7,5,LRL,1,0,LLL,1,1,2.72600000000011,10/24/2022 11:09:53 AM,5,PSYC-134130,UTA Session 4
9003,Trials,8,2,RLR,1,1,LRL,0,1,2.70800000000008,10/24/2022 11:09:56 AM,6,PSYC-134130,UTA Session 4
9003,Trials,9,5,LRL,1,0,LLL,0,1,3.14999999999964,10/24/2022 11:10:00 AM,7,PSYC-134130,UTA Session 4
9003,Trials,10,2,RLR,1,1,LRL,1,1,3.34099999999989,10/24/2022 11:10:03 AM,8,PSYC-134130,UTA Session 4
9003,Trials,11,3,RRR,0,1,LRL,1,1,2.3090000000002,10/24/2022 11:10:06 AM,9,PSYC-134130,UTA Session 4
9003,Trials,12,7,RRR,0,0,RRR,0,1,1.75500000000011,10/24/2022 11:10:08 AM,10,PSYC-134130,UTA Session 4
9003,Trials,13,6,RLR,1,0,RRR,0,1,2.99800000000005,10/24/2022 11:10:11 AM,11,PSYC-134130,UTA Session 4
9003,Trials,14,8,LLL,0,0,LLL,0,1,1.97400000000016,10/24/2022 11:10:13 AM,12,PSYC-134130,UTA Session 4
9003,Trials,15,7,RRR,0,0,RRR,1,1,1.41499999999996,10/24/2022 11:10:15 AM,13,PSYC-134130,UTA Session 4
9003,Trials,16,4,LLL,0,1,RLR,0,1,1.52099999999973,10/24/2022 11:10:16 AM,14,PSYC-134130,UTA Session 4
9003,Trials,17,1,LRL,1,1,LRL,1,0,2.46199999999999,10/24/2022 11:10:19 AM,13,PSYC-134130,UTA Session 4
9003,Trials,18,3,RRR,0,1,LRL,0,1,2.00900000000001,10/24/2022 11:10:21 AM,14,PSYC-134130,UTA Session 4
9003,Trials,19,4,LLL,0,1,RLR,0,1,1.79599999999982,10/24/2022 11:10:23 AM,15,PSYC-134130,UTA Session 4
9003,Trials,20,1,LRL,1,1,RLR,1,1,2.10200000000032,10/24/2022 11:10:26 AM,16,PSYC-134130,UTA Session 4
9003,Trials,21,7,RRR,0,0,RRR,0,1,1.38900000000012,10/24/2022 11:10:27 AM,17,PSYC-134130,UTA Session 4
9003,Trials,22,5,LRL,1,0,RRR,0,0,2.28600000000006,10/24/2022 11:10:30 AM,16,PSYC-134130,UTA Session 4
9003,Trials,23,6,RLR,1,0,LLL,0,0,3.16300000000001,10/24/2022 11:10:33 AM,15,PSYC-134130,UTA Session 4
9003,Trials,24,8,LLL,0,0,LLL,0,1,3.75300000000016,10/24/2022 11:10:37 AM,16,PSYC-134130,UTA Session 4
9003,Trials,25,1,LRL,1,1,LRL,1,0,2.81799999999976,10/24/2022 11:10:40 AM,15,PSYC-134130,UTA Session 4
9003,Trials,26,6,RLR,1,0,RRR,1,1,4.58600000000024,10/24/2022 11:10:45 AM,16,PSYC-134130,UTA Session 4
9003,Trials,27,3,RRR,0,1,LRL,0,1,4.24400000000014,10/24/2022 11:10:49 AM,17,PSYC-134130,UTA Session 4
9003,Trials,28,6,RLR,1,0,RRR,1,1,1.93100000000004,10/24/2022 11:10:51 AM,18,PSYC-134130,UTA Session 4
9003,Trials,29,4,LLL,0,1,RLR,1,1,3.94900000000007,10/24/2022 11:10:56 AM,19,PSYC-134130,UTA Session 4
9003,Trials,30,7,RRR,0,0,RRR,1,1,2.60500000000002,10/24/2022 11:10:58 AM,20,PSYC-134130,UTA Session 4
9005,Practice,1,8,LLL,0,0,LLL,1,1,1.60800000000017,10/24/2022 1:12:49 PM,1,PSYC-132589,UTA Session 4
9005,Practice,2,7,RRR,0,0,RRR,1,1,1.39699999999993,10/24/2022 1:12:50 PM,2,PSYC-132589,UTA Session 4
9005,Practice,3,2,RLR,1,1,RLR,0,0,4.05799999999999,10/24/2022 1:12:54 PM,1,PSYC-132589,UTA Session 4
9005,Practice,4,7,RRR,0,0,LLL,1,0,2.89000000000033,10/24/2022 1:13:00 PM,0,PSYC-132589,UTA Session 4
9005,Practice,5,6,RLR,1,0,LLL,1,0,2.36899999999969,10/24/2022 1:13:04 PM,-1,PSYC-132589,UTA Session 4
9005,Practice,6,2,RLR,1,1,LRL,1,1,4.20899999999983,10/24/2022 1:13:13 PM,0,PSYC-132589,UTA Session 4
9005,Practice,7,3,RRR,0,1,LRL,1,1,3.10699999999997,10/24/2022 1:13:17 PM,1,PSYC-132589,UTA Session 4
9005,Practice,8,1,LRL,1,1,RLR,0,1,2.01999999999998,10/24/2022 1:13:19 PM,2,PSYC-132589,UTA Session 4
9005,Practice,9,5,LRL,1,0,LLL,1,1,1.92999999999984,10/24/2022 1:13:21 PM,3,PSYC-132589,UTA Session 4
9005,Practice,10,7,RRR,0,0,RRR,1,1,1.83800000000019,10/24/2022 1:13:23 PM,4,PSYC-132589,UTA Session 4
9005,Trials,1,7,RRR,0,0,RRR,1,1,1.81600000000026,10/24/2022 1:13:37 PM,1,PSYC-132589,UTA Session 4
9005,Trials,2,3,RRR,0,1,LRL,0,1,6.08399999999983,10/24/2022 1:13:43 PM,2,PSYC-132589,UTA Session 4
9005,Trials,3,2,RLR,1,1,LRL,0,1,5.19999999999982,10/24/2022 1:13:49 PM,3,PSYC-132589,UTA Session 4
9005,Trials,4,4,LLL,0,1,RLR,1,1,2.00900000000001,10/24/2022 1:13:51 PM,4,PSYC-132589,UTA Session 4
9005,Trials,5,7,RRR,0,0,RRR,0,1,2.44900000000007,10/24/2022 1:13:54 PM,5,PSYC-132589,UTA Session 4
9005,Trials,6,3,RRR,0,1,LRL,1,1,3.15499999999975,10/24/2022 1:13:57 PM,6,PSYC-132589,UTA Session 4
9005,Trials,7,1,LRL,1,1,RLR,0,1,2.39400000000023,10/24/2022 1:13:59 PM,7,PSYC-132589,UTA Session 4
9005,Trials,8,8,LLL,0,0,LLL,0,1,1.91700000000037,10/24/2022 1:14:02 PM,8,PSYC-132589,UTA Session 4
9005,Trials,9,7,RRR,0,0,RRR,0,1,1.75199999999995,10/24/2022 1:14:04 PM,9,PSYC-132589,UTA Session 4
9005,Trials,10,6,RLR,1,0,RRR,0,1,2.97200000000021,10/24/2022 1:14:07 PM,10,PSYC-132589,UTA Session 4
9005,Trials,11,1,LRL,1,1,RLR,0,1,2.80399999999963,10/24/2022 1:14:10 PM,11,PSYC-132589,UTA Session 4
9005,Trials,12,8,LLL,0,0,LLL,1,1,3.73900000000003,10/24/2022 1:14:14 PM,12,PSYC-132589,UTA Session 4
9005,Trials,13,2,RLR,1,1,LRL,1,1,2.31899999999996,10/24/2022 1:14:16 PM,13,PSYC-132589,UTA Session 4
9005,Trials,14,8,LLL,0,0,LLL,0,1,2.15099999999984,10/24/2022 1:14:19 PM,14,PSYC-132589,UTA Session 4
9005,Trials,15,3,RRR,0,1,LRL,1,1,2.43799999999965,10/24/2022 1:14:21 PM,15,PSYC-132589,UTA Session 4
9005,Trials,16,6,RLR,1,0,RRR,1,1,3.34900000000016,10/24/2022 1:14:25 PM,16,PSYC-132589,UTA Session 4
9005,Trials,17,3,RRR,0,1,LRL,0,1,3.67799999999988,10/24/2022 1:14:29 PM,17,PSYC-132589,UTA Session 4
9005,Trials,18,8,LLL,0,0,LLL,1,1,2.04599999999982,10/24/2022 1:14:31 PM,18,PSYC-132589,UTA Session 4
9005,Trials,19,5,LRL,1,0,LLL,0,1,2.45100000000002,10/24/2022 1:14:34 PM,19,PSYC-132589,UTA Session 4
9005,Trials,20,2,RLR,1,1,LRL,1,1,3.39300000000003,10/24/2022 1:14:37 PM,20,PSYC-132589,UTA Session 4
9005,Trials,21,1,LRL,1,1,RLR,1,1,2.74600000000009,10/24/2022 1:14:40 PM,21,PSYC-132589,UTA Session 4
9005,Trials,22,2,RLR,1,1,RLR,0,0,3.69700000000012,10/24/2022 1:14:44 PM,20,PSYC-132589,UTA Session 4
9005,Trials,23,7,RRR,0,0,RRR,0,1,2.10099999999966,10/24/2022 1:14:46 PM,21,PSYC-132589,UTA Session 4
9005,Trials,24,4,LLL,0,1,RLR,1,1,4.23199999999997,10/24/2022 1:14:51 PM,22,PSYC-132589,UTA Session 4
9005,Trials,25,5,LRL,1,0,LLL,0,1,2.42000000000007,10/24/2022 1:14:54 PM,23,PSYC-132589,UTA Session 4
9005,Trials,26,2,RLR,1,1,LRL,1,1,3.75800000000027,10/24/2022 1:14:58 PM,24,PSYC-132589,UTA Session 4
9005,Trials,27,1,LRL,1,1,RLR,1,1,3.70299999999997,10/24/2022 1:15:01 PM,25,PSYC-132589,UTA Session 4
9004,Practice,1,3,RRR,0,1,LRL,0,1,2.71399999999994,10/24/2022 1:26:34 PM,1,PSYC-134128,UTA Session 4
9004,Practice,2,1,LRL,1,1,RLR,1,1,4.69799999999987,10/24/2022 1:26:38 PM,2,PSYC-134128,UTA Session 4
9004,Practice,3,8,LLL,0,0,LLL,0,1,3.18299999999999,10/24/2022 1:26:42 PM,3,PSYC-134128,UTA Session 4
9004,Practice,4,1,LRL,1,1,RLR,0,1,1.94799999999987,10/24/2022 1:26:44 PM,4,PSYC-134128,UTA Session 4
9004,Practice,5,8,LLL,0,0,LLL,1,1,1.42299999999977,10/24/2022 1:26:46 PM,5,PSYC-134128,UTA Session 4
9004,Practice,6,5,LRL,1,0,RRR,0,0,1.31500000000005,10/24/2022 1:26:47 PM,4,PSYC-134128,UTA Session 4
9004,Practice,7,6,RLR,1,0,RRR,1,1,2.20700000000033,10/24/2022 1:27:01 PM,5,PSYC-134128,UTA Session 4
9004,Practice,8,7,RRR,0,0,RRR,0,1,2.15700000000015,10/24/2022 1:27:03 PM,6,PSYC-134128,UTA Session 4
9004,Practice,9,5,LRL,1,0,LLL,0,1,1.89599999999973,10/24/2022 1:27:05 PM,7,PSYC-134128,UTA Session 4
9004,Practice,10,3,RRR,0,1,LRL,0,1,1.6260000000002,10/24/2022 1:27:07 PM,8,PSYC-134128,UTA Session 4
9004,Practice,11,4,LLL,0,1,RLR,1,1,1.49699999999984,10/24/2022 1:27:09 PM,9,PSYC-134128,UTA Session 4
9004,Practice,12,7,RRR,0,0,RRR,0,1,1.51800000000003,10/24/2022 1:27:11 PM,10,PSYC-134128,UTA Session 4
9004,Trials,1,3,RRR,0,1,LRL,0,1,1.63000000000011,10/24/2022 1:27:21 PM,1,PSYC-134128,UTA Session 4
9004,Trials,2,1,LRL,1,1,RLR,0,1,1.77999999999975,10/24/2022 1:27:23 PM,2,PSYC-134128,UTA Session 4
